index,stat,vyznamenani,jmeno,rok,rank,retez,skupina,inmemoriam,pohlavi,prezident,id
1,cr,medaile-za-hrdinstvi,David Adámek,1997.0,,False,,False,muz,Havel,539
136,cr,medaile-za-hrdinstvi,František Žák,1997.0,,False,,False,muz,Havel,540
32,cr,medaile-za-hrdinstvi,Jan Roman Irving,1997.0,,False,,False,muz,Havel,541
129,cr,medaile-za-hrdinstvi,Jaromír Vrba,1997.0,,False,,True,muz,Havel,542
36,cr,medaile-za-hrdinstvi,Jaroslav Klemeš,1997.0,,False,,False,muz,Havel,543
98,cr,medaile-za-hrdinstvi,Jaroslav Sochora,1997.0,,False,,False,muz,Havel,544
85,cr,medaile-za-hrdinstvi,Jindřich Popelka,1997.0,,False,,True,muz,Havel,545
16,cr,medaile-za-hrdinstvi,Jiří Flak,1997.0,,False,,False,muz,Havel,546
119,cr,medaile-za-hrdinstvi,Jiří Tršo,1997.0,,False,,False,muz,Havel,547
99,cr,medaile-za-hrdinstvi,Kamil Soldán,1997.0,,False,,False,muz,Havel,548
120,cr,medaile-za-hrdinstvi,Ladislav Uher,1997.0,,False,,True,muz,Havel,549
39,cr,medaile-za-hrdinstvi,Michal Kodriš,1997.0,,False,,True,muz,Havel,550
116,cr,medaile-za-hrdinstvi,Pavel Talla,1997.0,,False,,False,muz,Havel,551
111,cr,medaile-za-hrdinstvi,Pavel Špilka,1997.0,,False,,False,muz,Havel,552
121,cr,medaile-za-hrdinstvi,Petr Uruba,1997.0,,False,,False,muz,Havel,553
89,cr,medaile-za-hrdinstvi,Raimund Půda,1997.0,,False,,False,muz,Havel,554
109,cr,medaile-za-hrdinstvi,Zdeněk Škarvada,1997.0,,False,,False,muz,Havel,555
108,cr,medaile-za-hrdinstvi,Čestmír Šikola,1997.0,,False,,False,muz,Havel,556
524,cr,medaile-za-zasluhy,Adriena Šimotová,1997.0,1.0,False,,False,zena,Havel,557
228,cr,medaile-za-zasluhy,Alfréd Kocáb,1997.0,1.0,False,,False,muz,Havel,558
169,cr,medaile-za-zasluhy,Antonín Husník,1997.0,1.0,False,,False,muz,Havel,559
295,cr,medaile-za-zasluhy,Dobroslav Líbal,1997.0,2.0,False,,False,muz,Havel,560
379,cr,medaile-za-zasluhy,Ewald Osers,1997.0,2.0,False,,False,muz,Havel,561
575,cr,medaile-za-zasluhy,František A. Váňa,1997.0,1.0,False,,True,muz,Havel,562
334,cr,medaile-za-zasluhy,František Meloun,1997.0,2.0,False,,True,muz,Havel,563
572,cr,medaile-za-zasluhy,György Varga,1997.0,1.0,False,,False,muz,Havel,564
27,cr,medaile-za-zasluhy,Ivan Blatný,1997.0,1.0,False,,True,muz,Havel,565
74,cr,medaile-za-zasluhy,Ivan Diviš,1997.0,1.0,False,,False,muz,Havel,566
10,cr,medaile-za-zasluhy,Jacek Baluch,1997.0,1.0,False,,False,muz,Havel,567
276,cr,medaile-za-zasluhy,Jaroslav Kurzweil,1997.0,1.0,False,,False,muz,Havel,568
131,cr,medaile-za-zasluhy,Jiřina Hauková,1997.0,1.0,False,,False,zena,Havel,569
282,cr,medaile-za-zasluhy,Jiří Kylián,1997.0,1.0,False,,False,muz,Havel,570
306,cr,medaile-za-zasluhy,Josef Lukeš,1997.0,1.0,False,,True,muz,Havel,571
549,cr,medaile-za-zasluhy,Josef Švejcar,1997.0,1.0,False,,True,muz,Havel,572
460,cr,medaile-za-zasluhy,Klaus Schaller,1997.0,1.0,False,,False,muz,Havel,573
573,cr,medaile-za-zasluhy,Ladislav Varga,1997.0,2.0,False,,False,muz,Havel,574
395,cr,medaile-za-zasluhy,Libor Pešek,1997.0,1.0,False,,False,muz,Havel,575
345,cr,medaile-za-zasluhy,Libuše Moníková,1997.0,2.0,False,,False,zena,Havel,576
28,cr,medaile-za-zasluhy,Milada Blekastadová,1997.0,1.0,False,,False,zena,Havel,577
374,cr,medaile-za-zasluhy,Milena Novotná,1997.0,2.0,False,,False,zena,Havel,578
22,cr,medaile-za-zasluhy,Miloš Bič,1997.0,1.0,False,,False,muz,Havel,579
538,cr,medaile-za-zasluhy,Miroslav Štěpán,1997.0,2.0,False,,False,muz,Havel,580
600,cr,medaile-za-zasluhy,Petr Voznica,1997.0,1.0,False,,False,muz,Havel,581
311,cr,medaile-za-zasluhy,Rudolf Macek,1997.0,1.0,False,,False,muz,Havel,582
82,cr,rad-bileho-lva,Bedřich Neumann,1997.0,3.0,False,vojenská,True,muz,Havel,583
87,cr,rad-bileho-lva,František Peřina,1997.0,4.0,False,vojenská,False,muz,Havel,584
65,cr,rad-bileho-lva,George A. Joulwan,1997.0,2.0,False,vojenská,False,muz,Havel,585
12,cr,rad-bileho-lva,Jacques Chirac,1997.0,1.0,True,občanská,False,muz,Havel,586
45,cr,rad-bileho-lva,Jean-Philippe Douin,1997.0,3.0,False,vojenská,False,muz,Havel,587
77,cr,rad-bileho-lva,Jindřich Macháček,1997.0,4.0,False,vojenská,False,muz,Havel,588
96,cr,rad-bileho-lva,Josef Robotka,1997.0,3.0,False,vojenská,False,muz,Havel,589
92,cr,rad-bileho-lva,Karel J. Procházka,1997.0,4.0,False,vojenská,False,muz,Havel,590
33,cr,rad-bileho-lva,Madeleine K. Albrightová,1997.0,1.0,False,občanská,False,zena,Havel,591
93,cr,rad-bileho-lva,Radovan Procházka,1997.0,4.0,False,vojenská,False,muz,Havel,592
113,cr,rad-bileho-lva,Sergej Vojcechovský,1997.0,3.0,False,vojenská,True,muz,Havel,593
149,cr,rad-t.-g.-masaryka,Dagmar Skálová,1997.0,5.0,False,nan,False,zena,Havel,594
47,cr,rad-t.-g.-masaryka,František Halas,1997.0,2.0,False,nan,True,muz,Havel,595
44,cr,rad-t.-g.-masaryka,Gorazd,1997.0,1.0,False,nan,True,muz,Havel,596
26,cr,rad-t.-g.-masaryka,Jaroslav Drábek,1997.0,3.0,False,nan,True,muz,Havel,597
40,cr,rad-t.-g.-masaryka,Josef Fišera,1997.0,3.0,False,nan,False,muz,Havel,598
126,cr,rad-t.-g.-masaryka,Karel Pecka,1997.0,3.0,False,nan,True,muz,Havel,599
60,cr,rad-t.-g.-masaryka,Luboš Hruška,1997.0,5.0,False,nan,False,muz,Havel,600
51,cr,rad-t.-g.-masaryka,Olga Havlová,1997.0,1.0,False,nan,True,zena,Havel,601
6,cr,rad-t.-g.-masaryka,Otta Bednářová,1997.0,3.0,False,nan,False,muz,Havel,602
109,cr,rad-t.-g.-masaryka,Otto Mádr,1997.0,3.0,False,nan,False,muz,Havel,603
123,cr,rad-t.-g.-masaryka,Radim Palouš,1997.0,3.0,False,nan,False,muz,Havel,604
43,cr,rad-t.-g.-masaryka,Richard Glazar,1997.0,3.0,False,nan,False,muz,Havel,605
4,cr,rad-t.-g.-masaryka,Rudolf Battěk,1997.0,3.0,False,nan,False,muz,Havel,606
19,cr,medaile-za-hrdinstvi,Alexander Gjurič,1998.0,,False,,True,muz,Havel,607
93,cr,medaile-za-hrdinstvi,Anežka Schlattauerová,1998.0,,False,,False,zena,Havel,608
126,cr,medaile-za-hrdinstvi,Antonín Vendl,1998.0,,False,,False,muz,Havel,609
123,cr,medaile-za-hrdinstvi,Bohumil Vazač,1998.0,,False,,False,muz,Havel,610
82,cr,medaile-za-hrdinstvi,Eliška Pilařová,1998.0,,False,,False,zena,Havel,611
95,cr,medaile-za-hrdinstvi,František Skokan,1998.0,,False,,True,muz,Havel,612
7,cr,medaile-za-hrdinstvi,Irena Bernášková,1998.0,,False,,True,zena,Havel,613
132,cr,medaile-za-hrdinstvi,"Jan Zelenka ""Hajský""",1998.0,,False,,True,muz,Havel,614
49,cr,medaile-za-hrdinstvi,Jiří Krbec,1998.0,,False,,False,muz,Havel,615
83,cr,medaile-za-hrdinstvi,Josef Pohl,1998.0,,False,,True,muz,Havel,616
53,cr,medaile-za-hrdinstvi,Karel Kuttelwascher,1998.0,,False,,True,muz,Havel,617
105,cr,medaile-za-hrdinstvi,Ladislav Svoboda,1998.0,,False,,True,muz,Havel,618
59,cr,medaile-za-hrdinstvi,Marcel Ludikar,1998.0,,False,,False,muz,Havel,619
80,cr,medaile-za-hrdinstvi,Robert Pavlík,1998.0,,False,,False,muz,Havel,620
167,cr,medaile-za-zasluhy,Alexander Hurný,1998.0,3.0,False,,False,muz,Havel,621
441,cr,medaile-za-zasluhy,Angelo Maria Ripellino,1998.0,1.0,False,,True,muz,Havel,622
111,cr,medaile-za-zasluhy,Branislav Geryk,1998.0,2.0,False,,False,muz,Havel,623
367,cr,medaile-za-zasluhy,Dana Němcová,1998.0,1.0,False,,False,zena,Havel,624
128,cr,medaile-za-zasluhy,Dominik Hašek,1998.0,1.0,False,,False,muz,Havel,625
622,cr,medaile-za-zasluhy,Emil Zátopek,1998.0,1.0,False,,False,muz,Havel,626
231,cr,medaile-za-zasluhy,Erazim Kohák,1998.0,1.0,False,,False,muz,Havel,627
252,cr,medaile-za-zasluhy,František Král,1998.0,1.0,False,,False,muz,Havel,628
190,cr,medaile-za-zasluhy,Ivan M. Jelínek,1998.0,1.0,False,,False,muz,Havel,629
206,cr,medaile-za-zasluhy,Jan Kačer,1998.0,1.0,False,,False,muz,Havel,630
300,cr,medaile-za-zasluhy,Jan Lopatka,1998.0,1.0,False,,True,muz,Havel,631
373,cr,medaile-za-zasluhy,Jana Novotná,1998.0,1.0,False,,False,zena,Havel,632
259,cr,medaile-za-zasluhy,Jaroslav Krejčí,1998.0,1.0,False,,False,muz,Havel,633
365,cr,medaile-za-zasluhy,Jaroslav Němec,1998.0,1.0,False,,True,muz,Havel,634
427,cr,medaile-za-zasluhy,Jaroslav Procházka,1998.0,3.0,False,,False,muz,Havel,635
495,cr,medaile-za-zasluhy,Jaroslav Strnad,1998.0,1.0,False,,False,muz,Havel,636
446,cr,medaile-za-zasluhy,Jeremy D. Rosner,1998.0,1.0,False,,False,muz,Havel,637
355,cr,medaile-za-zasluhy,Jindřich Nečas,1998.0,2.0,False,,False,muz,Havel,638
268,cr,medaile-za-zasluhy,Jiří Kuběna,1998.0,1.0,False,,False,muz,Havel,639
392,cr,medaile-za-zasluhy,Jiří Pelikán,1998.0,1.0,False,,False,muz,Havel,640
509,cr,medaile-za-zasluhy,Jiří Syllaba,1998.0,2.0,False,,False,muz,Havel,641
192,cr,medaile-za-zasluhy,Josef Jelínek,1998.0,2.0,False,,False,muz,Havel,642
556,cr,medaile-za-zasluhy,Josef Topol,1998.0,1.0,False,,False,muz,Havel,643
368,cr,medaile-za-zasluhy,Julian M. Niemczyk,1998.0,1.0,False,,False,muz,Havel,644
404,cr,medaile-za-zasluhy,Karel Pichlík,1998.0,2.0,False,,False,muz,Havel,645
54,cr,medaile-za-zasluhy,Madelaine Cuendet,1998.0,1.0,False,,False,zena,Havel,646
353,cr,medaile-za-zasluhy,Martina Navrátilová,1998.0,1.0,False,,False,zena,Havel,647
581,cr,medaile-za-zasluhy,Miroslav Verner,1998.0,2.0,False,,False,muz,Havel,648
389,cr,medaile-za-zasluhy,Ondrej Páleník,1998.0,3.0,False,,False,muz,Havel,649
258,cr,medaile-za-zasluhy,Otomar Krejča,1998.0,1.0,False,,False,muz,Havel,650
443,cr,medaile-za-zasluhy,Peter W. Rodman,1998.0,1.0,False,,False,muz,Havel,651
24,cr,medaile-za-zasluhy,Petr Bísek,1998.0,1.0,False,,False,muz,Havel,652
565,cr,medaile-za-zasluhy,Petr Uhl,1998.0,1.0,False,,False,muz,Havel,653
597,cr,medaile-za-zasluhy,Petr Vopěnka,1998.0,2.0,False,,False,muz,Havel,654
455,cr,medaile-za-zasluhy,Roger Scruton,1998.0,1.0,False,,False,muz,Havel,655
585,cr,medaile-za-zasluhy,Rudolf Vierhaus,1998.0,1.0,False,,False,muz,Havel,656
619,cr,medaile-za-zasluhy,Rudolf Zahradník,1998.0,1.0,False,,False,muz,Havel,657
560,cr,medaile-za-zasluhy,Viktor Trnavský,1998.0,1.0,False,,False,muz,Havel,658
247,cr,medaile-za-zasluhy,Vlastimil Koutecký,1998.0,3.0,False,,False,muz,Havel,659
218,cr,medaile-za-zasluhy,Vlastimila Kladivová,1998.0,2.0,False,,False,zena,Havel,660
15,cr,medaile-za-zasluhy,Václav Benda,1998.0,1.0,False,,False,muz,Havel,661
148,cr,medaile-za-zasluhy,Václav Holub,1998.0,1.0,False,,False,muz,Havel,662
578,cr,medaile-za-zasluhy,Václav Vaško,1998.0,1.0,False,,False,muz,Havel,663
177,cr,medaile-za-zasluhy,Věra Chytilová,1998.0,1.0,False,,False,zena,Havel,664
296,cr,medaile-za-zasluhy,Věra Linhartová,1998.0,1.0,False,,False,zena,Havel,665
162,cr,medaile-za-zasluhy,Zdeněk Hruban,1998.0,1.0,False,,False,muz,Havel,666
327,cr,medaile-za-zasluhy,Zdeněk Mastník,1998.0,2.0,False,,False,muz,Havel,667
108,cr,medaile-za-zasluhy,Zora Frkáňová,1998.0,2.0,False,,False,zena,Havel,668
43,cr,rad-bileho-lva,Antonín Mikuláš Číla,1998.0,2.0,False,vojenská,True,muz,Havel,669
62,cr,rad-bileho-lva,Bedřich Homola,1998.0,2.0,False,vojenská,True,muz,Havel,670
97,cr,rad-bileho-lva,Chanan Rozen,1998.0,4.0,False,občanská,False,muz,Havel,671
103,cr,rad-bileho-lva,František Slunečko,1998.0,3.0,False,vojenská,True,muz,Havel,672
85,cr,rad-bileho-lva,George S. Patton,1998.0,4.0,False,vojenská,True,muz,Havel,673
70,cr,rad-bileho-lva,Jaroslav Krátký,1998.0,4.0,False,vojenská,True,muz,Havel,674
104,cr,rad-bileho-lva,Javier Solana,1998.0,2.0,False,občanská,False,muz,Havel,675
78,cr,rad-bileho-lva,Joachim kardinál Meisner,1998.0,3.0,False,občanská,False,muz,Havel,676
98,cr,rad-bileho-lva,John M. D. Shalikashvili,1998.0,3.0,False,vojenská,False,muz,Havel,677
34,cr,rad-bileho-lva,Josef Bartík,1998.0,3.0,False,vojenská,True,muz,Havel,678
64,cr,rad-bileho-lva,Josef Hyhlík,1998.0,3.0,False,občanská,True,muz,Havel,679
58,cr,rad-bileho-lva,Paul Hatry,1998.0,3.0,False,občanská,False,muz,Havel,680
13,cr,rad-bileho-lva,William Jefferson Clinton,1998.0,1.0,True,občanská,False,muz,Havel,681
63,cr,rad-t.-g.-masaryka,Antonín Huvar,1998.0,3.0,False,nan,False,muz,Havel,682
168,cr,rad-t.-g.-masaryka,Bedřich Utitz,1998.0,4.0,False,nan,False,muz,Havel,683
179,cr,rad-t.-g.-masaryka,Emanuel Viktor Voska,1998.0,3.0,False,nan,True,muz,Havel,684
37,cr,rad-t.-g.-masaryka,Emil Filla,1998.0,3.0,False,nan,True,muz,Havel,685
82,cr,rad-t.-g.-masaryka,Henry A. Kissinger,1998.0,1.0,False,nan,False,muz,Havel,686
167,cr,rad-t.-g.-masaryka,Jakub S. Trojan,1998.0,3.0,False,nan,False,muz,Havel,687
104,cr,rad-t.-g.-masaryka,Jan Milíč Lochman,1998.0,3.0,False,nan,False,muz,Havel,688
158,cr,rad-t.-g.-masaryka,Jaromír Šavrda,1998.0,4.0,False,nan,True,muz,Havel,689
77,cr,rad-t.-g.-masaryka,Jaroslav Kašpar-Pátý,1998.0,3.0,False,nan,True,muz,Havel,690
95,cr,rad-t.-g.-masaryka,Jaroslav Kvapil,1998.0,2.0,False,nan,True,muz,Havel,691
114,cr,rad-t.-g.-masaryka,Jaroslav Mezník,1998.0,4.0,False,nan,False,muz,Havel,692
119,cr,rad-t.-g.-masaryka,Jaroslav Opat,1998.0,3.0,False,nan,False,muz,Havel,693
81,cr,rad-t.-g.-masaryka,Jeanne J. Kirkpatrick,1998.0,1.0,False,nan,False,zena,Havel,694
88,cr,rad-t.-g.-masaryka,Jiří Kovtun,1998.0,3.0,False,nan,False,muz,Havel,695
28,cr,rad-t.-g.-masaryka,Marie Dubinová,1998.0,4.0,False,nan,False,zena,Havel,696
103,cr,rad-t.-g.-masaryka,Mikuláš Lobkowicz,1998.0,2.0,False,nan,False,muz,Havel,697
184,cr,rad-t.-g.-masaryka,Nicholas G. Winton,1998.0,4.0,False,nan,False,muz,Havel,698
7,cr,rad-t.-g.-masaryka,Richard Belcredi,1998.0,3.0,False,nan,False,muz,Havel,699
74,cr,rad-t.-g.-masaryka,Rudolf Karel,1998.0,3.0,False,nan,True,muz,Havel,700
27,cr,rad-t.-g.-masaryka,Stanislav Drobný,1998.0,3.0,False,nan,False,muz,Havel,701
162,cr,rad-t.-g.-masaryka,Tomáš Špidlík,1998.0,4.0,False,nan,False,muz,Havel,702
35,cr,rad-t.-g.-masaryka,Viktor M. Fic,1998.0,3.0,False,nan,False,muz,Havel,703
132,cr,rad-t.-g.-masaryka,Vilém Prečan,1998.0,3.0,False,nan,False,muz,Havel,704
147,cr,rad-t.-g.-masaryka,Vladimír Sís,1998.0,3.0,False,nan,True,muz,Havel,705
65,cr,rad-t.-g.-masaryka,Vlasta Chramostová,1998.0,3.0,False,nan,False,zena,Havel,706
64,cr,rad-t.-g.-masaryka,Václav Hyvnar,1998.0,3.0,False,nan,False,muz,Havel,707
111,cr,rad-t.-g.-masaryka,Václav Malý,1998.0,3.0,False,nan,False,muz,Havel,708
137,cr,rad-t.-g.-masaryka,Václav Renč,1998.0,2.0,False,nan,True,muz,Havel,709
11,cr,rad-t.-g.-masaryka,Zbigniew Brzezinski,1998.0,1.0,False,nan,False,muz,Havel,710
112,cr,rad-t.-g.-masaryka,Zdena Mašínová,1998.0,4.0,False,nan,True,zena,Havel,711
96,cr,medaile-za-hrdinstvi,Josef Slavík,1999.0,,False,,True,muz,Havel,712
79,cr,medaile-za-hrdinstvi,Karel Pavlík,1999.0,,False,,True,muz,Havel,713
352,cr,medaile-za-zasluhy,Adolf Müller,1999.0,1.0,False,,False,muz,Havel,714
507,cr,medaile-za-zasluhy,Antonín Svoboda,1999.0,1.0,False,,True,muz,Havel,715
32,cr,medaile-za-zasluhy,Eva Borková,1999.0,2.0,False,,False,zena,Havel,716
144,cr,medaile-za-zasluhy,Ivan Hlinka,1999.0,3.0,False,,False,muz,Havel,717
126,cr,medaile-za-zasluhy,Jan Hanuš,1999.0,1.0,False,,False,muz,Havel,718
426,cr,medaile-za-zasluhy,Jan Procházka,1999.0,1.0,False,,True,muz,Havel,719
134,cr,medaile-za-zasluhy,Jaroslava Havlová-Boni,1999.0,2.0,False,,False,zena,Havel,720
521,cr,medaile-za-zasluhy,Jiřina Šiklová,1999.0,1.0,False,,False,zena,Havel,721
127,cr,medaile-za-zasluhy,Jiří Hanzelka,1999.0,2.0,False,,False,muz,Havel,722
2,cr,medaile-za-zasluhy,Josef Adámek,1999.0,1.0,False,,False,muz,Havel,723
55,cr,medaile-za-zasluhy,Josef Cukr,1999.0,1.0,False,,False,muz,Havel,724
500,cr,medaile-za-zasluhy,Josef Suk,1999.0,1.0,False,,False,muz,Havel,725
38,cr,medaile-za-zasluhy,Jürgen Braunschweiger,1999.0,1.0,False,,False,muz,Havel,726
471,cr,medaile-za-zasluhy,Ladislav Smoljak,1999.0,3.0,False,,False,muz,Havel,727
344,cr,medaile-za-zasluhy,Meda Mládková,1999.0,2.0,False,,False,zena,Havel,728
41,cr,medaile-za-zasluhy,Miroslav Brdička,1999.0,2.0,False,,False,muz,Havel,729
629,cr,medaile-za-zasluhy,Miroslav Zikmund,1999.0,2.0,False,,False,muz,Havel,730
433,cr,medaile-za-zasluhy,Otakar Rambousek,1999.0,1.0,False,,False,muz,Havel,731
205,cr,medaile-za-zasluhy,Vladimír Kabeš,1999.0,1.0,False,,False,muz,Havel,732
590,cr,medaile-za-zasluhy,Vojtěch Vít,1999.0,1.0,False,,False,muz,Havel,733
506,cr,medaile-za-zasluhy,Zdeněk Svěrák,1999.0,3.0,False,,False,muz,Havel,734
79,cr,rad-bileho-lva,Francois Mitterrand,1999.0,1.0,False,občanská,True,muz,Havel,735
41,cr,rad-bileho-lva,George Bush,1999.0,1.0,False,občanská,False,muz,Havel,736
67,cr,rad-bileho-lva,Helmut Kohl,1999.0,1.0,False,občanská,False,muz,Havel,737
80,cr,rad-bileho-lva,Klaus Naumann,1999.0,3.0,False,vojenská,False,muz,Havel,738
116,cr,rad-bileho-lva,Lech Walesa,1999.0,1.0,False,občanská,False,muz,Havel,739
109,cr,rad-bileho-lva,Margaret Thatcherová,1999.0,1.0,False,občanská,False,zena,Havel,740
55,cr,rad-bileho-lva,Michail Sergejevič Gorbačov,1999.0,1.0,False,občanská,False,muz,Havel,741
95,cr,rad-bileho-lva,Ronald Reagan,1999.0,1.0,False,občanská,False,muz,Havel,742
118,cr,rad-bileho-lva,Simon Wiesenthal,1999.0,3.0,False,občanská,False,muz,Havel,743
113,cr,rad-t.-g.-masaryka,Josef Karel Matocha,1999.0,1.0,False,nan,True,muz,Havel,744
21,cr,rad-t.-g.-masaryka,Oldřich Černý,1999.0,3.0,False,nan,False,muz,Havel,745
69,cr,rad-t.-g.-masaryka,Přemysl Janýr,1999.0,3.0,False,nan,True,muz,Havel,746
43,cr,medaile-za-hrdinstvi,Boris Kovaříček,2000.0,,False,,True,muz,Havel,747
4,cr,medaile-za-hrdinstvi,Tomáš Bayer,2000.0,,False,,False,muz,Havel,748
63,cr,medaile-za-hrdinstvi,Vlasta Mařáková - Charvátová,2000.0,,False,,False,zena,Havel,749
309,cr,medaile-za-zasluhy,Arnošt Lustig,2000.0,1.0,False,,False,muz,Havel,750
289,cr,medaile-za-zasluhy,Bruno Leuthold,2000.0,1.0,False,,False,muz,Havel,751
181,cr,medaile-za-zasluhy,Clara Janésová,2000.0,1.0,False,,False,zena,Havel,752
174,cr,medaile-za-zasluhy,Eiichi Chino,2000.0,1.0,False,,False,muz,Havel,753
347,cr,medaile-za-zasluhy,Ivan Moravec,2000.0,1.0,False,,False,muz,Havel,754
540,cr,medaile-za-zasluhy,Jaromír Štětina,2000.0,3.0,False,,False,muz,Havel,755
283,cr,medaile-za-zasluhy,Jeri Laberová,2000.0,1.0,False,,False,zena,Havel,756
607,cr,medaile-za-zasluhy,Jindřich Waldes,2000.0,1.0,False,,True,muz,Havel,757
304,cr,medaile-za-zasluhy,Jiří Louda,2000.0,2.0,False,,False,muz,Havel,758
479,cr,medaile-za-zasluhy,Josef B. Souček,2000.0,1.0,False,,True,muz,Havel,759
307,cr,medaile-za-zasluhy,Klement Lukeš,2000.0,2.0,False,,False,muz,Havel,760
303,cr,medaile-za-zasluhy,Marie Akvinela Loskotová de Notre Dame,2000.0,2.0,False,,False,zena,Havel,761
113,cr,medaile-za-zasluhy,Markéta Goetz-Stankiewiczová,2000.0,2.0,False,,False,zena,Havel,762
564,cr,medaile-za-zasluhy,Milan Uhde,2000.0,1.0,False,,False,muz,Havel,763
156,cr,medaile-za-zasluhy,Miroslav Horníček,2000.0,2.0,False,,False,muz,Havel,764
98,cr,medaile-za-zasluhy,Olga Fierzová,2000.0,1.0,False,,True,zena,Havel,765
270,cr,medaile-za-zasluhy,Pavel Kučera,2000.0,2.0,False,,False,muz,Havel,766
71,cr,medaile-za-zasluhy,Peter Demetz,2000.0,2.0,False,,False,muz,Havel,767
429,cr,medaile-za-zasluhy,Petra Procházková,2000.0,3.0,False,,False,zena,Havel,768
305,cr,medaile-za-zasluhy,Radovan Lukavský,2000.0,1.0,False,,False,muz,Havel,769
423,cr,medaile-za-zasluhy,Rio Preisner,2000.0,1.0,False,,False,muz,Havel,770
494,cr,medaile-za-zasluhy,Stanislav Stránský,2000.0,2.0,False,,False,muz,Havel,771
411,cr,medaile-za-zasluhy,Theodor Pištěk,2000.0,1.0,False,,False,muz,Havel,772
593,cr,medaile-za-zasluhy,Václav Vojta,2000.0,1.0,False,,True,muz,Havel,773
71,cr,rad-bileho-lva,Bruno Kreisky,2000.0,1.0,False,občanská,True,muz,Havel,774
29,cr,rad-bileho-lva,Johannes Rau,2000.0,1.0,True,občanská,False,muz,Havel,775
84,cr,rad-bileho-lva,Olof Joachim Palme,2000.0,1.0,False,občanská,True,muz,Havel,776
94,cr,rad-bileho-lva,Pravomil L. Raichl,2000.0,5.0,False,vojenská,False,muz,Havel,777
105,cr,rad-bileho-lva,Vilém Stanovský,2000.0,3.0,False,vojenská,True,muz,Havel,778
37,cr,rad-bileho-lva,Willy Brandt,2000.0,1.0,False,občanská,True,muz,Havel,779
187,cr,rad-t.-g.-masaryka,Hans Dieter Zimmermann,2000.0,4.0,False,nan,False,muz,Havel,780
116,cr,rad-t.-g.-masaryka,Jaroslav Musial,2000.0,4.0,False,nan,False,muz,Havel,781
57,cr,rad-t.-g.-masaryka,Jiří Horák,2000.0,3.0,False,nan,False,muz,Havel,782
107,cr,rad-t.-g.-masaryka,Josef Lux,2000.0,2.0,False,nan,True,muz,Havel,783
118,cr,rad-t.-g.-masaryka,Michael Novak,2000.0,3.0,False,nan,False,muz,Havel,784
110,cr,rad-t.-g.-masaryka,Milan Machovec,2000.0,3.0,False,nan,False,muz,Havel,785
166,cr,rad-t.-g.-masaryka,Miloš Tomčík,2000.0,4.0,False,nan,False,muz,Havel,786
73,cr,rad-t.-g.-masaryka,Rudolf Jílovský,2000.0,2.0,False,nan,True,muz,Havel,787
131,cr,medaile-za-hrdinstvi,Albína Wiesenbergerová,2001.0,,False,,False,zena,Havel,788
64,cr,medaile-za-hrdinstvi,Jakub Materne,2001.0,,False,,False,muz,Havel,789
106,cr,medaile-za-hrdinstvi,Jaroslav Šelong,2001.0,,False,,False,muz,Havel,790
24,cr,medaile-za-hrdinstvi,Josef Hasil,2001.0,,False,,False,muz,Havel,791
97,cr,medaile-za-hrdinstvi,Julián Slepecký,2001.0,,False,,False,muz,Havel,792
51,cr,medaile-za-hrdinstvi,Vladimír Kubíček,2001.0,,False,,False,muz,Havel,793
102,cr,medaile-za-hrdinstvi,Vladimír Struska,2001.0,,False,,True,muz,Havel,794
113,cr,medaile-za-hrdinstvi,Zdeněk Štich,2001.0,,False,,False,muz,Havel,795
35,cr,medaile-za-zasluhy,Ambér Bousoglou,2001.0,2.0,False,,False,muz,Havel,796
146,cr,medaile-za-zasluhy,Dagmar Hochová - Reinhardtová,2001.0,1.0,False,,False,zena,Havel,797
80,cr,medaile-za-zasluhy,Dominik Jaroslav Duka,2001.0,1.0,False,,False,muz,Havel,798
489,cr,medaile-za-zasluhy,Eric Stein,2001.0,1.0,False,,False,muz,Havel,799
483,cr,medaile-za-zasluhy,Erik Spiess,2001.0,2.0,False,,False,muz,Havel,800
187,cr,medaile-za-zasluhy,František Janouch,2001.0,1.0,False,,False,muz,Havel,801
293,cr,medaile-za-zasluhy,František Listopad,2001.0,1.0,False,,False,muz,Havel,802
606,cr,medaile-za-zasluhy,Jan Waldauf,2001.0,1.0,False,,False,muz,Havel,803
615,cr,medaile-za-zasluhy,Jan Wiener,2001.0,1.0,False,,False,muz,Havel,804
637,cr,medaile-za-zasluhy,Jan Železný,2001.0,3.0,False,,False,muz,Havel,805
19,cr,medaile-za-zasluhy,Jarmila Bělíková,2001.0,1.0,False,,False,zena,Havel,806
26,cr,medaile-za-zasluhy,Jaroslav Blahoš,2001.0,1.0,False,,False,muz,Havel,807
1,cr,medaile-za-zasluhy,Jaroslava Adamová,2001.0,2.0,False,,False,zena,Havel,808
20,cr,medaile-za-zasluhy,Jiří Bělohlávek,2001.0,1.0,False,,False,muz,Havel,809
260,cr,medaile-za-zasluhy,Jiří Krejčík,2001.0,2.0,False,,False,muz,Havel,810
448,cr,medaile-za-zasluhy,Jiří Ruml,2001.0,1.0,False,,False,muz,Havel,811
493,cr,medaile-za-zasluhy,Jiří Stránský,2001.0,1.0,False,,False,muz,Havel,812
142,cr,medaile-za-zasluhy,Josef Hiršal,2001.0,1.0,False,,False,muz,Havel,813
179,cr,medaile-za-zasluhy,Josef Istler,2001.0,1.0,False,,True,muz,Havel,814
